date,state,fips,cases,deaths,weekday
2020-05-11,Delaware,10,6565,225,Monday
2020-05-11,District of Columbia,11,6389,328,Monday
2020-05-11,Florida,12,40974,1734,Monday
2020-05-11,Georgia,13,32448,1420,Monday
2020-05-11,Guam,66,1120,6,Monday
2020-05-11,Hawaii,15,623,17,Monday
2020-05-11,Idaho,16,2261,69,Monday
2020-05-11,Illinois,17,79123,3480,Monday
2020-05-11,Indiana,18,25134,1540,Monday
2020-05-11,Iowa,19,12373,271,Monday
2020-05-11,Kansas,20,7161,174,Monday
2020-05-11,Kentucky,21,6710,325,Monday
2020-05-11,Louisiana,22,31881,2308,Monday
2020-05-11,Maine,23,1462,65,Monday
2020-05-11,Maryland,24,33483,1683,Monday
2020-05-11,Massachusetts,25,78462,5108,Monday
2020-05-11,Michigan,26,47526,4584,Monday
2020-05-11,Minnesota,27,11798,591,Monday
2020-05-11,Mississippi,28,9674,435,Monday
2020-05-11,Missouri,29,10025,512,Monday
2020-05-11,Montana,30,459,16,Monday
2020-05-11,Nebraska,31,8575,99,Monday
2020-05-11,Nevada,32,6152,312,Monday
2020-05-11,New Hampshire,33,3160,133,Monday
2020-05-11,New Jersey,34,139945,9310,Monday
2020-05-11,New Mexico,35,5069,208,Monday
2020-05-11,New York,36,342267,27003,Monday
2020-05-11,North Carolina,37,15069,571,Monday
2020-05-11,North Dakota,38,1518,36,Monday
2020-05-11,Northern Mariana Islands,69,19,2,Monday
2020-05-11,Ohio,39,24785,1357,Monday
2020-05-11,Oklahoma,40,4613,274,Monday
2020-05-11,Oregon,41,3286,130,Monday
2020-05-11,Pennsylvania,42,60557,3846,Monday
2020-05-11,Puerto Rico,72,2256,113,Monday
2020-05-11,Rhode Island,44,11450,430,Monday
2020-05-11,South Carolina,45,7792,346,Monday
2020-05-11,South Dakota,46,3614,34,Monday
2020-05-11,Tennessee,47,15423,248,Monday
2020-05-11,Texas,48,40988,1137,Monday
2020-05-11,Utah,49,6364,68,Monday
2020-05-11,Vermont,50,926,53,Monday
2020-05-11,Virgin Islands,78,69,5,Monday
2020-05-11,Virginia,51,25070,850,Monday
2020-05-11,Washington,53,17983,957,Monday
2020-05-11,West Virginia,54,1369,57,Monday
2020-05-11,Wisconsin,55,10418,409,Monday
2020-05-11,Wyoming,56,669,7,Monday
2020-05-12,Alabama,01,10464,435,Tuesday
2020-05-12,Alaska,02,383,8,Tuesday
2020-05-12,Arizona,04,11736,562,Tuesday
2020-05-12,Arkansas,05,4164,95,Tuesday
2020-05-12,California,06,71150,2902,Tuesday
2020-05-12,Colorado,08,20103,1009,Tuesday
2020-05-12,Connecticut,09,34333,3041,Tuesday
2020-05-12,Delaware,10,6741,237,Tuesday
2020-05-12,District of Columbia,11,6485,336,Tuesday
2020-05-12,Florida,12,41915,1778,Tuesday
2020-05-12,Georgia,13,33311,1470,Tuesday
2020-05-12,Guam,66,1121,6,Tuesday
2020-05-12,Hawaii,15,624,17,Tuesday
2020-05-12,Idaho,16,2294,69,Tuesday
2020-05-12,Illinois,17,83168,3617,Tuesday
2020-05-12,Indiana,18,25676,1578,Tuesday
2020-05-12,Iowa,19,12912,289,Tuesday
2020-05-12,Kansas,20,7352,178,Tuesday
2020-05-12,Kentucky,21,7003,333,Tuesday
2020-05-12,Louisiana,22,32116,2347,Tuesday
2020-05-12,Maine,23,1477,65,Tuesday
2020-05-12,Maryland,24,34174,1756,Tuesday
2020-05-12,Massachusetts,25,79332,5141,Tuesday
2020-05-12,Michigan,26,47946,4674,Tuesday
2020-05-12,Minnesota,27,12493,614,Tuesday
2020-05-12,Mississippi,28,9908,457,Tuesday
2020-05-12,Missouri,29,10124,528,Tuesday
2020-05-12,Montana,30,461,16,Tuesday
2020-05-12,Nebraska,31,8732,102,Tuesday
2020-05-12,Nevada,32,6311,321,Tuesday
2020-05-12,New Hampshire,33,3239,142,Tuesday
2020-05-12,New Jersey,34,140743,9508,Tuesday
2020-05-12,New Mexico,35,5212,219,Tuesday
2020-05-12,New York,36,343705,27282,Tuesday
2020-05-12,North Carolina,37,15402,597,Tuesday
2020-05-12,North Dakota,38,1571,38,Tuesday
2020-05-12,Northern Mariana Islands,69,19,2,Tuesday
2020-05-12,Ohio,39,25257,1436,Tuesday
2020-05-12,Oklahoma,40,4731,278,Tuesday
2020-05-12,Oregon,41,3359,130,Tuesday
2020-05-12,Pennsylvania,42,61407,3924,Tuesday
2020-05-12,Puerto Rico,72,2299,114,Tuesday
2020-05-12,Rhode Island,44,11614,444,Tuesday
2020-05-12,South Carolina,45,7927,355,Tuesday
2020-05-12,South Dakota,46,3663,39,Tuesday
2020-05-12,Tennessee,47,15777,264,Tuesday
2020-05-12,Texas,48,42348,1169,Tuesday
2020-05-12,Utah,49,6454,73,Tuesday
2020-05-12,Vermont,50,927,53,Tuesday
2020-05-12,Virgin Islands,78,69,6,Tuesday
2020-05-12,Virginia,51,25800,891,Tuesday
2020-05-12,Washington,53,18186,972,Tuesday
2020-05-12,West Virginia,54,1378,58,Tuesday
2020-05-12,Wisconsin,55,10617,418,Tuesday
2020-05-12,Wyoming,56,675,7,Tuesday
2020-05-13,Alabama,01,10700,450,Wednesday
2020-05-13,Alaska,02,383,8,Wednesday
2020-05-13,Arizona,04,12176,594,Wednesday
2020-05-13,Arkansas,05,4236,97,Wednesday
2020-05-13,California,06,73218,3014,Wednesday
2020-05-13,Colorado,08,20442,1062,Wednesday
2020-05-13,Connecticut,09,34855,3125,Wednesday
2020-05-13,Delaware,10,6952,247,Wednesday
2020-05-13,District of Columbia,11,6584,350,Wednesday
2020-05-13,Florida,12,42394,1826,Wednesday
2020-05-13,Georgia,13,33866,1494,Wednesday
2020-05-13,Guam,66,1121,6,Wednesday
2020-05-13,Hawaii,15,627,17,Wednesday
2020-05-13,Idaho,16,2325,69,Wednesday
2020-05-13,Illinois,17,84874,3815,Wednesday
2020-05-13,Indiana,18,26044,1619,Wednesday
2020-05-13,Iowa,19,13289,306,Wednesday
2020-05-13,Kansas,20,7552,179,Wednesday
2020-05-13,Kentucky,21,7102,334,Wednesday
2020-05-13,Louisiana,22,32728,2381,Wednesday
2020-05-13,Maine,23,1515,66,Wednesday
2020-05-13,Maryland,24,34927,1809,Wednesday
2020-05-13,Massachusetts,25,80497,5315,Wednesday
2020-05-13,Michigan,26,48307,4714,Wednesday
2020-05-13,Minnesota,27,12916,638,Wednesday
2020-05-13,Mississippi,28,10090,465,Wednesday
2020-05-13,Missouri,29,10369,548,Wednesday
2020-05-13,Montana,30,462,16,Wednesday
2020-05-13,Nebraska,31,9072,106,Wednesday
2020-05-13,Nevada,32,6482,331,Wednesday
2020-05-13,New Hampshire,33,3299,150,Wednesday
2020-05-13,New Jersey,34,141560,9702,Wednesday
2020-05-13,New Mexico,35,5364,231,Wednesday
2020-05-13,New York,36,345828,27448,Wednesday
2020-05-13,North Carolina,37,15850,615,Wednesday
2020-05-13,North Dakota,38,1647,40,Wednesday
2020-05-13,Northern Mariana Islands,69,19,2,Wednesday
2020-05-13,Ohio,39,25727,1483,Wednesday
2020-05-13,Oklahoma,40,4852,278,Wednesday
2020-05-13,Oregon,41,3416,134,Wednesday
2020-05-13,Pennsylvania,42,62194,4104,Wednesday
2020-05-13,Puerto Rico,72,2329,115,Wednesday
2020-05-13,Rhode Island,44,11835,462,Wednesday
2020-05-13,South Carolina,45,8030,362,Wednesday
2020-05-13,South Dakota,46,3732,39,Wednesday
2020-05-13,Tennessee,47,16261,271,Wednesday
2020-05-13,Texas,48,43822,1205,Wednesday
2020-05-13,Utah,49,6624,76,Wednesday
2020-05-13,Vermont,50,929,53,Wednesday
2020-05-13,Virgin Islands,78,69,6,Wednesday
2020-05-13,Virginia,51,26746,927,Wednesday
2020-05-13,Washington,53,18287,977,Wednesday
2020-05-13,West Virginia,54,1404,59,Wednesday
2020-05-13,Wisconsin,55,10903,421,Wednesday
2020-05-13,Wyoming,56,688,7,Wednesday
2020-05-14,Alabama,01,11101,473,Thursday
2020-05-14,Alaska,02,387,8,Thursday
2020-05-14,Arizona,04,12674,624,Thursday
2020-05-14,Arkansas,05,4366,98,Thursday
2020-05-14,California,06,74947,3039,Thursday
2020-05-14,Colorado,08,20813,1091,Thursday
2020-05-14,Connecticut,09,35464,3219,Thursday
2020-05-14,Delaware,10,7223,260,Thursday
2020-05-14,District of Columbia,11,6736,358,Thursday
2020-05-14,Florida,12,43202,1874,Thursday
2020-05-14,Georgia,13,34422,1521,Thursday
2020-05-14,Guam,66,1121,6,Thursday
2020-05-14,Hawaii,15,627,17,Thursday
2020-05-14,Idaho,16,2352,72,Thursday
2020-05-14,Illinois,17,88081,3945,Thursday
2020-05-14,Indiana,18,26627,1646,Thursday
2020-05-14,Iowa,19,13675,318,Thursday
2020-05-14,Kansas,20,7668,181,Thursday
2020-05-14,Kentucky,21,7397,341,Thursday
2020-05-14,Louisiana,22,33555,2417,Thursday
2020-05-14,Maine,23,1565,69,Thursday
2020-05-14,Maryland,24,36021,1866,Thursday
2020-05-14,Massachusetts,25,82182,5482,Thursday
2020-05-14,Michigan,26,49489,4787,Thursday
2020-05-14,Minnesota,27,13443,672,Thursday
2020-05-14,Mississippi,28,10483,480,Thursday
2020-05-14,Missouri,29,10490,564,Thursday
2020-05-14,Montana,30,462,16,Thursday
2020-05-14,Nebraska,31,9411,117,Thursday
2020-05-14,Nevada,32,6604,339,Thursday
2020-05-14,New Hampshire,33,3382,151,Thursday
2020-05-14,New Jersey,34,142704,9946,Thursday
2020-05-14,New Mexico,35,5503,242,Thursday
2020-05-14,New York,36,348192,27617,Thursday
2020-05-14,North Carolina,37,16593,632,Thursday
2020-05-14,North Dakota,38,1712,40,Thursday
2020-05-14,Northern Mariana Islands,69,19,2,Thursday
2020-05-14,Ohio,39,26363,1534,Thursday
2020-05-14,Oklahoma,40,4962,284,Thursday
2020-05-14,Oregon,41,3479,137,Thursday
2020-05-14,Pennsylvania,42,63158,4298,Thursday
2020-05-14,Puerto Rico,72,2427,117,Thursday
2020-05-14,Rhode Island,44,12016,468,Thursday
2020-05-14,South Carolina,45,8189,371,Thursday
2020-05-14,South Dakota,46,3792,43,Thursday
2020-05-14,Tennessee,47,16588,284,Thursday
2020-05-14,Texas,48,45169,1256,Thursday
2020-05-14,Utah,49,6760,76,Thursday
2020-05-14,Vermont,50,932,53,Thursday
2020-05-14,Virgin Islands,78,69,6,Thursday
2020-05-14,Virginia,51,27813,955,Thursday
2020-05-14,Washington,53,18649,991,Thursday
2020-05-14,West Virginia,54,1434,62,Thursday
2020-05-14,Wisconsin,55,11280,434,Thursday
2020-05-14,Wyoming,56,701,7,Thursday
2020-05-15,Alabama,01,11373,483,Friday
2020-05-15,Alaska,02,388,8,Friday
2020-05-15,Arizona,04,13169,651,Friday
2020-05-15,Arkansas,05,4463,98,Friday
2020-05-15,California,06,77015,3192,Friday
2020-05-15,Colorado,08,21207,1150,Friday
2020-05-15,Connecticut,09,36085,3285,Friday
2020-05-15,Delaware,10,7373,271,Friday
2020-05-15,District of Columbia,11,6871,368,Friday
2020-05-15,Florida,12,44130,1916,Friday
2020-05-15,Georgia,13,35242,1563,Friday
2020-05-15,Guam,66,1123,6,Friday
2020-05-15,Hawaii,15,628,17,Friday
2020-05-15,Idaho,16,2389,73,Friday
2020-05-15,Illinois,17,90528,4075,Friday
2020-05-15,Indiana,18,27281,1691,Friday
2020-05-15,Iowa,19,14049,336,Friday
2020-05-15,Kansas,20,8006,187,Friday
2020-05-15,Kentucky,21,7578,343,Friday
2020-05-15,Louisiana,22,33903,2448,Friday
2020-05-15,Maine,23,1603,69,Friday
2020-05-15,Maryland,24,37105,1911,Friday
2020-05-15,Massachusetts,25,83421,5592,Friday
2020-05-15,Michigan,26,49982,4825,Friday
2020-05-15,Minnesota,27,14249,692,Friday
2020-05-15,Mississippi,28,10801,493,Friday
2020-05-15,Missouri,29,10567,579,Friday
2020-05-15,Montana,30,466,16,Friday
2020-05-15,Nebraska,31,9766,122,Friday
2020-05-15,Nevada,32,6733,345,Friday
2020-05-15,New Hampshire,33,3464,159,Friday
2020-05-15,New Jersey,34,143905,10138,Friday
2020-05-15,New Mexico,35,5662,253,Friday
2020-05-15,New York,36,350951,27755,Friday
2020-05-15,North Carolina,37,17190,660,Friday
2020-05-15,North Dakota,38,1761,42,Friday
2020-05-15,Northern Mariana Islands,69,19,2,Friday
2020-05-15,Ohio,39,26956,1581,Friday
2020-05-15,Oklahoma,40,5086,285,Friday
2020-05-15,Oregon,41,3541,137,Friday
2020-05-15,Pennsylvania,42,64178,4432,Friday
2020-05-15,Puerto Rico,72,2542,122,Friday
2020-05-15,Rhode Island,44,12219,479,Friday
2020-05-15,South Carolina,45,8407,380,Friday
2020-05-15,South Dakota,46,3887,44,Friday
2020-05-15,Tennessee,47,16917,288,Friday
2020-05-15,Texas,48,46987,1300,Friday
2020-05-15,Utah,49,6930,77,Friday
2020-05-15,Vermont,50,933,53,Friday
2020-05-15,Virgin Islands,78,69,6,Friday
2020-05-15,Virginia,51,28672,977,Friday
2020-05-15,Washington,53,18913,1008,Friday
2020-05-15,West Virginia,54,1447,64,Friday
2020-05-15,Wisconsin,55,11854,445,Friday
2020-05-15,Wyoming,56,716,7,Friday
2020-05-16,Alabama,01,11674,485,Saturday
2020-05-16,Alaska,02,392,8,Saturday
2020-05-16,Arizona,04,13631,679,Saturday
2020-05-16,Arkansas,05,4578,98,Saturday
2020-05-16,California,06,78933,3254,Saturday
2020-05-16,Colorado,08,21604,1192,Saturday
2020-05-16,Connecticut,09,36703,3339,Saturday
2020-05-16,Delaware,10,7547,286,Saturday
2020-05-16,District of Columbia,11,7042,375,Saturday
2020-05-16,Florida,12,44803,1963,Saturday
2020-05-16,Georgia,13,35655,1573,Saturday
2020-05-16,Guam,66,1123,6,Saturday
2020-05-16,Hawaii,15,629,17,Saturday
2020-05-16,Idaho,16,2419,73,Saturday
2020-05-16,Illinois,17,92669,4149,Saturday
2020-05-16,Indiana,18,27919,1741,Saturday
2020-05-16,Iowa,19,14328,346,Saturday
2020-05-16,Kansas,20,8059,189,Saturday
2020-05-16,Kentucky,21,7773,346,Saturday
2020-05-16,Louisiana,22,34183,2479,Saturday
2020-05-16,Maine,23,1648,70,Saturday
2020-05-16,Maryland,24,38083,1957,Saturday
2020-05-16,Massachusetts,25,84933,5705,Saturday
2020-05-16,Michigan,26,50416,4880,Saturday
2020-05-16,Minnesota,27,14978,709,Saturday
2020-05-16,Mississippi,28,11123,510,Saturday
2020-05-16,Missouri,29,10794,593,Saturday
2020-05-16,Montana,30,468,16,Saturday
2020-05-16,Nebraska,31,10220,129,Saturday
2020-05-16,Nevada,32,6810,349,Saturday
2020-05-16,New Hampshire,33,3556,171,Saturday
2020-05-16,New Jersey,34,145089,10249,Saturday
2020-05-16,New Mexico,35,5847,259,Saturday
2020-05-16,New York,36,353136,27953,Saturday
2020-05-16,North Carolina,37,18009,671,Saturday
2020-05-16,North Dakota,38,1848,42,Saturday
2020-05-16,Northern Mariana Islands,69,21,2,Saturday
2020-05-16,Ohio,39,27476,1610,Saturday
2020-05-16,Oklahoma,40,5237,288,Saturday
2020-05-16,Oregon,41,3612,137,Saturday
2020-05-16,Pennsylvania,42,65228,4490,Saturday
2020-05-16,Puerto Rico,72,2589,122,Saturday
2020-05-16,Rhode Island,44,12434,489,Saturday
2020-05-16,South Carolina,45,8661,380,Saturday
2020-05-16,South Dakota,46,3959,44,Saturday
2020-05-16,Tennessee,47,17204,292,Saturday
2020-05-16,Texas,48,47866,1330,Saturday
2020-05-16,Utah,49,7068,78,Saturday
2020-05-16,Vermont,50,934,53,Saturday
2020-05-16,Virgin Islands,78,69,6,Saturday
2020-05-16,Virginia,51,29683,1002,Saturday
2020-05-16,Washington,53,19109,1015,Saturday
2020-05-16,West Virginia,54,1470,65,Saturday
2020-05-16,Wisconsin,55,12368,453,Saturday
2020-05-16,Wyoming,56,741,7,Saturday
2020-05-17,Alabama,01,11771,488,Sunday
2020-05-17,Alaska,02,396,8,Sunday
2020-05-17,Arizona,04,13937,680,Sunday
2020-05-17,Arkansas,05,4759,98,Sunday
2020-05-17,California,06,80366,3290,Sunday
2020-05-17,Colorado,08,21909,1215,Sunday
2020-05-17,Connecticut,09,37419,3408,Sunday
2020-05-17,Delaware,10,7670,290,Sunday
2020-05-17,District of Columbia,11,7123,383,Sunday
2020-05-17,Florida,12,45580,1972,Sunday
2020-05-17,Georgia,13,35954,1584,Sunday
2020-05-17,Guam,66,1123,6,Sunday
2020-05-17,Hawaii,15,630,17,Sunday
2020-05-17,Idaho,16,2421,73,Sunday
2020-05-17,Illinois,17,94360,4198,Sunday
2020-05-17,Indiana,18,28419,1751,Sunday
2020-05-17,Iowa,19,14651,351,Sunday
2020-05-17,Kansas,20,8066,189,Sunday
2020-05-17,Kentucky,21,7793,346,Sunday
2020-05-17,Louisiana,22,34498,2491,Sunday
2020-05-17,Maine,23,1687,70,Sunday
2020-05-17,Maryland,24,38920,1992,Sunday
2020-05-17,Massachusetts,25,86010,5797,Sunday
2020-05-17,Michigan,26,51054,4891,Sunday
2020-05-17,Minnesota,27,15677,731,Sunday
2020-05-17,Mississippi,28,11296,521,Sunday
2020-05-17,Missouri,29,11069,601,Sunday
2020-05-17,Montana,30,468,16,Sunday
2020-05-17,Nebraska,31,10348,129,Sunday
2020-05-17,Nevada,32,6935,350,Sunday
2020-05-17,New Hampshire,33,3596,172,Sunday
2020-05-17,New Jersey,34,146334,10356,Sunday
2020-05-17,New Mexico,35,5938,265,Sunday
2020-05-17,New York,36,355037,28168,Sunday
2020-05-17,North Carolina,37,18537,679,Sunday
2020-05-17,North Dakota,38,1900,43,Sunday
2020-05-17,Northern Mariana Islands,69,21,2,Sunday
2020-05-17,Ohio,39,27925,1625,Sunday
2020-05-17,Oklahoma,40,5310,288,Sunday
2020-05-17,Oregon,41,3623,137,Sunday
2020-05-17,Pennsylvania,42,65745,4504,Sunday
2020-05-17,Puerto Rico,72,2646,123,Sunday
2020-05-17,Rhode Island,44,12674,499,Sunday
2020-05-17,South Carolina,45,8816,385,Sunday
2020-05-17,South Dakota,46,3987,44,Sunday
2020-05-17,Tennessee,47,17391,293,Sunday
2020-05-17,Texas,48,48828,1356,Sunday
2020-05-17,Utah,49,7238,80,Sunday
2020-05-17,Vermont,50,940,54,Sunday
2020-05-17,Virgin Islands,78,69,6,Sunday
2020-05-17,Virginia,51,30388,1009,Sunday
2020-05-17,Washington,53,19281,1016,Sunday
2020-05-17,West Virginia,54,1492,67,Sunday
2020-05-17,Wisconsin,55,12571,453,Sunday
2020-05-17,Wyoming,56,754,8,Sunday
2020-05-18,Alabama,01,12086,489,Monday
2020-05-18,Alaska,02,399,8,Monday
2020-05-18,Arizona,04,14170,686,Monday
2020-05-18,Arkansas,05,4813,100,Monday
2020-05-18,California,06,81943,3322,Monday
2020-05-18,Colorado,08,22174,1224,Monday
2020-05-18,Connecticut,09,38116,3449,Monday
2020-05-18,Delaware,10,7869,297,Monday
2020-05-18,District of Columbia,11,7270,392,Monday
2020-05-18,Florida,12,46434,1996,Monday
2020-05-18,Georgia,13,36634,1624,Monday
2020-05-18,Guam,66,1123,6,Monday
2020-05-18,Hawaii,15,630,17,Monday
2020-05-18,Idaho,16,2455,74,Monday
2020-05-18,Illinois,17,96778,4257,Monday
2020-05-18,Indiana,18,28897,1765,Monday
2020-05-18,Iowa,19,14955,355,Monday
2020-05-18,Kansas,20,8439,190,Monday
2020-05-18,Kentucky,21,8041,354,Monday
2020-05-18,Louisiana,22,34832,2563,Monday
2020-05-18,Maine,23,1713,71,Monday
2020-05-18,Maryland,24,39882,2023,Monday
2020-05-18,Massachusetts,25,87052,5862,Monday
2020-05-18,Michigan,26,51853,4915,Monday
2020-05-18,Minnesota,27,16381,740,Monday
2020-05-18,Mississippi,28,11432,528,Monday
2020-05-18,Missouri,29,11225,609,Monday
2020-05-18,Montana,30,470,16,Monday
2020-05-18,Nebraska,31,10625,132,Monday
2020-05-18,Nevada,32,7059,364,Monday
2020-05-18,New Hampshire,33,3652,172,Monday
2020-05-18,New Jersey,34,148039,10435,Monday
2020-05-18,New Mexico,35,6096,270,Monday
2020-05-18,New York,36,356278,28302,Monday
2020-05-18,North Carolina,37,19121,684,Monday
2020-05-18,North Dakota,38,1931,44,Monday
2020-05-18,Northern Mariana Islands,69,21,2,Monday
2020-05-18,Ohio,39,28455,1657,Monday
2020-05-18,Oklahoma,40,5398,288,Monday
2020-05-18,Oregon,41,3687,138,Monday
2020-05-18,Pennsylvania,42,66676,4560,Monday
2020-05-18,Puerto Rico,72,2710,124,Monday
2020-05-18,Rhode Island,44,12795,506,Monday
2020-05-18,South Carolina,45,8942,391,Monday
2020-05-18,South Dakota,46,4027,44,Monday
2020-05-18,Tennessee,47,17767,296,Monday
2020-05-18,Texas,48,49788,1362,Monday
2020-05-18,Utah,49,7384,80,Monday
2020-05-18,Vermont,50,940,54,Monday
2020-05-18,Virgin Islands,78,69,6,Monday
2020-05-18,Virginia,51,31140,1014,Monday
2020-05-18,Washington,53,19521,1020,Monday
2020-05-18,West Virginia,54,1502,68,Monday
2020-05-18,Wisconsin,55,12722,459,Monday
2020-05-18,Wyoming,56,766,10,Monday
2020-05-19,Alabama,01,12376,504,Tuesday
2020-05-19,Alaska,02,399,8,Tuesday
2020-05-19,Arizona,04,14566,704,Tuesday
2020-05-19,Arkansas,05,4923,102,Tuesday
2020-05-19,California,06,83981,3422,Tuesday
2020-05-19,Colorado,08,22454,1257,Tuesday
2020-05-19,Connecticut,09,38430,3472,Tuesday
2020-05-19,Delaware,10,8037,304,Tuesday
2020-05-19,District of Columbia,11,7434,400,Tuesday
2020-05-19,Florida,12,46936,2051,Tuesday
2020-05-19,Georgia,13,37214,1650,Tuesday
2020-05-19,Guam,66,1123,6,Tuesday
2020-05-19,Hawaii,15,631,17,Tuesday
2020-05-19,Idaho,16,2476,77,Tuesday
2020-05-19,Illinois,17,98298,4399,Tuesday
2020-05-19,Indiana,18,29402,1824,Tuesday
2020-05-19,Iowa,19,15296,367,Tuesday
2020-05-19,Kansas,20,8488,193,Tuesday
2020-05-19,Kentucky,21,8205,369,Tuesday
2020-05-19,Louisiana,22,35161,2581,Tuesday
2020-05-19,Maine,23,1741,73,Tuesday
2020-05-19,Maryland,24,41664,2081,Tuesday
2020-05-19,Massachusetts,25,87925,5938,Tuesday
2020-05-19,Michigan,26,52337,5017,Tuesday
2020-05-19,Minnesota,27,17038,757,Tuesday
2020-05-19,Mississippi,28,11704,554,Tuesday
2020-05-19,Missouri,29,11369,631,Tuesday
2020-05-19,Montana,30,471,16,Tuesday
2020-05-19,Nebraska,31,10846,136,Tuesday
2020-05-19,Nevada,32,7169,373,Tuesday
2020-05-19,New Hampshire,33,3721,182,Tuesday
2020-05-19,New Jersey,34,149013,10586,Tuesday
2020-05-19,New Mexico,35,6192,276,Tuesday
2020-05-19,New York,36,357757,28437,Tuesday
2020-05-19,North Carolina,37,19762,711,Tuesday
2020-05-19,North Dakota,38,1994,45,Tuesday
2020-05-19,Northern Mariana Islands,69,21,2,Tuesday
2020-05-19,Ohio,39,28953,1720,Tuesday
2020-05-19,Oklahoma,40,5489,294,Tuesday
2020-05-19,Oregon,41,3726,140,Tuesday
2020-05-19,Pennsylvania,42,67404,4675,Tuesday
2020-05-19,Puerto Rico,72,2805,124,Tuesday
2020-05-19,Rhode Island,44,12951,532,Tuesday
2020-05-19,South Carolina,45,9056,399,Tuesday
2020-05-19,South Dakota,46,4085,46,Tuesday
2020-05-19,Tennessee,47,18301,301,Tuesday
2020-05-19,Texas,48,51080,1405,Tuesday
2020-05-19,Utah,49,7530,88,Tuesday
2020-05-19,Vermont,50,944,54,Tuesday
2020-05-19,Virgin Islands,78,69,6,Tuesday
2020-05-19,Virginia,51,32145,1041,Tuesday
2020-05-19,Washington,53,19746,1042,Tuesday
2020-05-19,West Virginia,54,1514,68,Tuesday
2020-05-19,Wisconsin,55,13001,467,Tuesday
2020-05-19,Wyoming,56,776,10,Tuesday
2020-05-20,Alabama,01,13052,522,Wednesday
2020-05-20,Alaska,02,402,8,Wednesday
2020-05-20,Arizona,04,14897,747,Wednesday
2020-05-20,Arkansas,05,5003,107,Wednesday
2020-05-20,California,06,86125,3514,Wednesday
2020-05-20,Colorado,08,22769,1299,Wednesday
2020-05-20,Connecticut,09,39017,3529,Wednesday
2020-05-20,Delaware,10,8194,310,Wednesday
2020-05-20,District of Columbia,11,7551,407,Wednesday
2020-05-20,Florida,12,47463,2095,Wednesday
2020-05-20,Georgia,13,38162,1672,Wednesday
2020-05-20,Guam,66,1134,6,Wednesday
2020-05-20,Hawaii,15,633,17,Wednesday
2020-05-20,Idaho,16,2506,77,Wednesday
2020-05-20,Illinois,17,100713,4547,Wednesday
2020-05-20,Indiana,18,29986,1864,Wednesday
2020-05-20,Iowa,19,15868,400,Wednesday
2020-05-20,Kansas,20,8661,197,Wednesday
2020-05-20,Kentucky,21,8336,381,Wednesday
2020-05-20,Louisiana,22,35439,2608,Wednesday
2020-05-20,Maine,23,1819,73,Wednesday
2020-05-20,Maryland,24,42442,2123,Wednesday
2020-05-20,Massachusetts,25,88970,6066,Wednesday
2020-05-20,Michigan,26,52988,5060,Wednesday
2020-05-20,Minnesota,27,17679,786,Wednesday
2020-05-20,Mississippi,28,11967,570,Wednesday
2020-05-20,Missouri,29,11510,643,Wednesday
2020-05-20,Montana,30,478,16,Wednesday
2020-05-20,Nebraska,31,11119,141,Wednesday
2020-05-20,Nevada,32,7301,378,Wednesday
2020-05-20,New Hampshire,33,3868,190,Wednesday
2020-05-20,New Jersey,34,150399,10747,Wednesday
2020-05-20,New Mexico,35,6338,283,Wednesday
2020-05-20,New York,36,359235,28540,Wednesday
2020-05-20,North Carolina,37,20221,721,Wednesday
2020-05-20,North Dakota,38,2095,49,Wednesday
2020-05-20,Northern Mariana Islands,69,21,2,Wednesday
2020-05-20,Ohio,39,29437,1781,Wednesday
2020-05-20,Oklahoma,40,5532,299,Wednesday
2020-05-20,Oregon,41,3801,144,Wednesday
2020-05-20,Pennsylvania,42,68151,4794,Wednesday
2020-05-20,Puerto Rico,72,2866,125,Wednesday
2020-05-20,Rhode Island,44,13356,538,Wednesday
2020-05-20,South Carolina,45,9175,407,Wednesday
2020-05-20,South Dakota,46,4177,46,Wednesday
2020-05-20,Tennessee,47,18534,309,Wednesday
2020-05-20,Texas,48,52183,1438,Wednesday
2020-05-20,Utah,49,7717,90,Wednesday
2020-05-20,Vermont,50,944,54,Wednesday
2020-05-20,Virgin Islands,78,69,6,Wednesday
2020-05-20,Virginia,51,32908,1074,Wednesday
2020-05-20,Washington,53,19864,1045,Wednesday
2020-05-20,West Virginia,54,1567,69,Wednesday
2020-05-20,Wisconsin,55,13574,481,Wednesday
2020-05-20,Wyoming,56,787,11,Wednesday
2020-05-21,Alabama,01,13414,529,Thursday
2020-05-21,Alaska,02,402,8,Thursday
2020-05-21,Arizona,04,15315,763,Thursday
2020-05-21,Arkansas,05,5458,110,Thursday
2020-05-21,California,06,88488,3624,Thursday
2020-05-21,Colorado,08,23161,1310,Thursday
2020-05-21,Connecticut,09,39208,3582,Thursday
2020-05-21,Delaware,10,8386,317,Thursday
2020-05-21,District of Columbia,11,7788,412,Thursday
2020-05-21,Florida,12,48667,2143,Thursday
2020-05-21,Georgia,13,38969,1749,Thursday
2020-05-21,Guam,66,1134,6,Thursday
2020-05-21,Hawaii,15,637,17,Thursday
2020-05-21,Idaho,16,2534,77,Thursday
2020-05-21,Illinois,17,102995,4634,Thursday
2020-05-21,Indiana,18,30673,1913,Thursday
2020-05-21,Iowa,19,16170,414,Thursday
2020-05-21,Kansas,20,8771,199,Thursday
2020-05-21,Kentucky,21,8475,393,Thursday
